Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,02/04/2014,315.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,HCL SAFETY LTD,02/04/2014,220.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,CHUBB FIRE & SECURITY LTD,03/04/2014,956.07,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,CHUBB FIRE & SECURITY LTD,03/04/2014,398.32,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,03/04/2014,315.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,03/04/2014,315.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,03/04/2014,315.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,141.09,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,157.82,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,03/04/2014,105.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,294.70,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,03/04/2014,105.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,957.45,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,HERRON CLEANING SERVICES,03/04/2014,201.76,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,WREKIN DRAIN SERVICES LTD,03/04/2014,240.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,600.23,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,"1,020.26",,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,164.09,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARMSTRONG PRIESTLEY,03/04/2014,650.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,552.19,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,OSBORNE DELTA (LIGHTNING CONDUCTORS) LTD,03/04/2014,105.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,03/04/2014,252.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,CHUBB FIRE & SECURITY LTD,03/04/2014,201.16,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,CHUBB FIRE & SECURITY LTD,03/04/2014,460.65,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,121.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,128.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,Gas,West Mercia Energy (WME),03/04/2014,"1,573.26",,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,WATERCLEAN SERVICES LTD,03/04/2014,600.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ADT FIRE & SECURITY PLC,03/04/2014,103.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,304.35,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,03/04/2014,480.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,351.78,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,128.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,257.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,318.30,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,128.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),03/04/2014,"1,533.04",,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,131.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,03/04/2014,128.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ABC FIRE & SECURITY LTD,24/04/2014,195.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,24/04/2014,189.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,24/04/2014,283.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,24/04/2014,220.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ABC FIRE & SECURITY LTD,24/04/2014,165.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ABC FIRE & SECURITY LTD,24/04/2014,135.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ARJOHUNTLEIGH UK,24/04/2014,174.90,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,HORTON AUTOMATICS LTD,24/04/2014,120.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,321.25,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,24/04/2014,580.80,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ADGS LIMITED,24/04/2014,272.85,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,323.14,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ABC FIRE & SECURITY LTD,24/04/2014,280.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,400.97,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,490.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,117.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,101.80,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,174.03,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,137.52,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,CONCEPT ELEVATORS (MIDLANDS) LIMITED,24/04/2014,511.75,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing (Shropshire) Limited,24/04/2014,110.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,24/04/2014,283.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,171.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,297.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,136.18,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing (Shropshire) Limited,24/04/2014,195.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,627.20,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,262.35,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,153.25,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,BRITISH GAS SERVICES (COMMERCIAL) LTD,24/04/2014,283.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,RMW ELECTRICAL SERVICES LTD,24/04/2014,124.31,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,SDT ELECTRICAL LTD,24/04/2014,455.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,"1,100.95",,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,KOHLER MIRA LIMITED,24/04/2014,285.15,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,319.48,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,RMW ELECTRICAL SERVICES LTD,24/04/2014,172.13,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,343.51,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,SMART METERING SYSTEMS/UK GAS CONNECTION Ltd,24/04/2014,212.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,24/04/2014,190.24,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,131.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,128.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,RMW ELECTRICAL SERVICES LTD,24/04/2014,200.81,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,221.96,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,171.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,171.50,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,Service Contracts,George Birchall Limited,24/04/2014,105.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,224.63,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,George Birchall Limited,24/04/2014,207.73,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,23/04/2014,620.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,23/04/2014,615.70,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,23/04/2014,112.55,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,23/04/2014,374.08,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOPER & WILLIAMS LTD,23/04/2014,610.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,23/04/2014,283.42,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,ADT FIRE & SECURITY PLC,23/04/2014,290.84,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,G LEDDINGTON (ELECTRICAL) LTD,23/04/2014,106.10,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PRYCE (BUILDERS) LTD,23/04/2014,418.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,NOBRIDGE LTD,23/04/2014,225.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,NOBRIDGE LTD,23/04/2014,140.00,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,23/04/2014,119.74,,,,,,,,
"Development, Business & Employment",Property & Design,CAAH,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,23/04/2014,169.00,,,,,,,,
