Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,REDACTED PERSONAL INFORMATION,19/01/2018," 4,000.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,Broad Oak Properties Limited,26/01/2018," 4,084.27 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,DMW ENVIRONMENTAL SAFETY LTD,23/01/2018, 150.00 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,DMW ENVIRONMENTAL SAFETY LTD,23/01/2018, 150.00 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,DMW ENVIRONMENTAL SAFETY LTD,23/01/2018, 150.00 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,DMW ENVIRONMENTAL SAFETY LTD,05/01/2018, 102.00 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,DMW ENVIRONMENTAL SAFETY LTD,31/01/2018, 150.00 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,DMW ENVIRONMENTAL SAFETY LTD,31/01/2018, 150.00 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,JONES & HAMPTON LTD T/A BLUE SQUARE,19/01/2018," 9,090.44 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,REDACTED PERSONAL INFORMATION,16/01/2018," 10,117.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,MARTIN EVANS CONSTRUCTION LTD,29/01/2018," 5,383.48 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,REDACTED PERSONAL INFORMATION,12/01/2018, 288.00 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,REDACTED PERSONAL INFORMATION,12/01/2018, 814.72 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,REDACTED PERSONAL INFORMATION,19/01/2018," 2,665.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,REDACTED PERSONAL INFORMATION,26/01/2018," 2,426.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,Oak Tree Mobility Ltd,26/01/2018," 6,520.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,12/01/2018," 2,069.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,12/01/2018," 1,829.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,12/01/2018," 1,997.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,12/01/2018," 14,937.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,16/01/2018," 2,633.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,23/01/2018," 11,893.31 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,17/01/2018," 2,056.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,26/01/2018," 2,055.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,26/01/2018," 1,612.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,26/01/2018," 1,710.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,STANNAH LIFT SERVICES LTD,31/01/2018," 1,829.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 2,403.15 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018, 660.19 
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 2,502.23 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 2,459.37 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 2,589.15 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 2,293.83 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 2,642.47 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 3,050.69 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,THE WREKIN HOUSING TRUST (INVOICES ONLY),31/01/2018," 2,790.23 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,ULTIMATE SYSTEMS,23/01/2018," 3,100.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,ULTIMATE SYSTEMS,23/01/2018," 3,600.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,Vortex Cleaning,29/01/2018," 1,650.00 "
Commercial Services,Housing & NuPlace,Capital Expenditure,Expenditure on loans & other financial assistance,Vortex Cleaning,29/01/2018," 1,450.00 "
Commercial Services,ICT,Supplies & Services,Telecomms,Airband Community Internet,03/01/2018, 295.00 
Commercial Services,ICT,Supplies & Services,Telecomms,WREKIN SERVICES LTD,22/01/2018, 390.00 
Commercial Services,ICT,Supplies & Services,Telecomms,WREKIN SERVICES LTD,22/01/2018, 115.00 
Commercial Services,ICT,Supplies & Services,Comp Hardware (Purch / Hire),JANDU TECHNOLOGIES LTD t/a LEEGOMERY COMPUTERS,26/01/2018, 476.00 
Commercial Services,ICT,Supplies & Services,Telecomms,JANDU TECHNOLOGIES LTD t/a LEEGOMERY COMPUTERS,29/01/2018, 315.00 
Commercial Services,ICT,Supplies & Services,Telecomms,JANDU TECHNOLOGIES LTD t/a LEEGOMERY COMPUTERS,29/01/2018, 210.00 
Commercial Services,ICT,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,23/01/2018," 3,321.40 "
Commercial Services,ICT,Supplies & Services,Telephones,VIRGIN MEDIA BUSINESS LTD ,03/01/2018," 9,653.00 "
Commercial Services,ICT,Supplies & Services,Other Expenses,PROCESS FLOWS UK LTD,23/01/2018, 305.58 
Commercial Services,ICT,Supplies & Services,Mobile Phones,EE LTD AIRTIME ,03/01/2018," 14,029.94 "
Commercial Services,ICT,Supplies & Services,Mobile Phones,EE LTD AIRTIME ,03/01/2018," 6,784.88 "
Commercial Services,ICT,Supplies & Services,Telecomms,CAPITA IT SERVICES LIMITED,16/01/2018," 12,912.00 "
Commercial Services,ICT,Supplies & Services,Telecomms,CAPITA IT SERVICES LIMITED,16/01/2018, 250.00 
Commercial Services,ICT,Supplies & Services,Telecomms,CAPITA IT SERVICES LIMITED,16/01/2018,"-3,214.00 "
Commercial Services,ICT,Supplies & Services,Telecomms,CAPITA MANAGED IT SOLUTIONS LTD ,16/01/2018,-250.00 
Commercial Services,ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,23/01/2018,-636.12 
Commercial Services,ICT,Supplies & Services,Comp Software (Purch / Hire),Advanced Learning ,18/01/2018," 50,821.60 "
Commercial Services,ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,29/01/2018, 636.12 
Commercial Services,ICT,Supplies & Services,Telecomms,VODAFONE LTD ,23/01/2018," 3,377.34 "
Commercial Services,ICT,Supplies & Services,Telecomms,CAPITA IT SERVICES LIMITED,02/01/2018,-844.68 
Commercial Services,ICT,Supplies & Services,Computer Software (Maint),ESTEEM SYSTEMS PLC,22/01/2018," 30,012.17 "
Commercial Services,ICT,Supplies & Services,Telecomms,Airband Community Internet,03/01/2018, 250.00 
Commercial Services,ICT,Supplies & Services,Telecomms,Airband Community Internet,03/01/2018, 250.00 
Commercial Services,ICT,Supplies & Services,Comp Software (Purch / Hire),V1 Limited,24/01/2018," 9,716.45 "
Commercial Services,ICT,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,17/01/2018, 103.50 
Commercial Services,ICT,Supplies & Services,Comp Hardware (Purch / Hire),EUROPEAN ELECTRONIQUE LTD,18/01/2018, 110.00 
Commercial Services,ICT,Supplies & Services,Comp Hardware (Purch / Hire),EUROPEAN ELECTRONIQUE LTD,18/01/2018, 179.90 
Commercial Services,ICT,Supplies & Services,Comp Hardware (Purch / Hire),EUROPEAN ELECTRONIQUE LTD,08/01/2018," 18,209.60 "
Commercial Services,ICT,Capital Expenditure,Payments to Contractor,CAPITA IT SERVICES LIMITED,02/01/2018," 1,300.00 "
Commercial Services,ICT,Capital Expenditure,Computer Software,CIVICA UK LIMITED (23120510),24/01/2018," 35,000.00 "
Commercial Services,ICT,Capital Expenditure,Computer Hardware,EUROPEAN ELECTRONIQUE LTD,16/01/2018," 8,706.24 "
Commercial Services,ICT,Capital Expenditure,Computer Hardware,EUROPEAN ELECTRONIQUE LTD,18/01/2018," 3,094.10 "
Commercial Services,ICT,Capital Expenditure,Payments to Contractor,NORTHGATEARINSO UK LTD,12/01/2018," 1,500.00 "
Commercial Services,ICT,Supplies & Services,Equipment - Purchase,Dynniq UK Limited,12/01/2018," 18,612.50 "
Commercial Services,Policy & Strategy,Supplies & Services,Fees,3S PRINT & DISPLAY LIMITED,11/01/2018, 399.00 
Commercial Services,Policy & Strategy,Supplies & Services,Fees,3S PRINT & DISPLAY LIMITED,11/01/2018, 105.00 
Commercial Services,Policy & Strategy,Supplies & Services,Fees,3S PRINT & DISPLAY LIMITED,11/01/2018, 515.00 
Commercial Services,Policy & Strategy,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),18/01/2018, 126.26 
Commercial Services,Policy & Strategy,Supplies & Services,Other Services,IZEN Energy Systems,08/01/2018," 13,298.81 "
Commercial Services,Policy & Strategy,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/01/2018, 123.08 
Commercial Services,Policy & Strategy,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/01/2018, 139.34 
Commercial Services,Policy & Strategy,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/01/2018, 117.20 
Commercial Services,Policy & Strategy,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/01/2018, 109.00 
Commercial Services,Policy & Strategy,Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information,18/01/2018, 124.94 
Commercial Services,Policy & Strategy,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,18/01/2018, 218.28 
Commercial Services,Policy & Strategy,Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information,29/01/2018, 207.69 
Commercial Services,Property & Design (BiT),Supplies & Services,Equipment - Hire,STANFORD MARSH FINANCE LTD,31/01/2018, 116.21 
Commercial Services,Property & Design (BiT),Supplies & Services,Consultants Fees,JOHNSON FELLOWS,22/01/2018," 2,310.56 "
Commercial Services,Property & Design (BiT),Supplies & Services,Printing - Other,STANFORD MARSH FINANCE LTD,22/01/2018, 593.30 
Commercial Services,Property & Design (BiT),Supplies & Services,Printing - Other,STANFORD MARSH FINANCE LTD,03/01/2018, 123.32 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information,12/01/2018, 132.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,FITZGERALD CONTRACTORS LTD,12/01/2018,-132.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,12/01/2018," 2,510.00 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 337.47 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 332.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 176.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 256.90 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 131.73 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 243.31 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 155.58 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,24/01/2018, 101.02 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,24/01/2018, 123.36 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Reacted Personal Information,24/01/2018, 177.05 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,24/01/2018, 243.25 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,24/01/2018, 787.50 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,24/01/2018, 127.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,24/01/2018, 127.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,24/01/2018, 927.50 
