Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date, Amount 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,05/04/2018, 831.14 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,05/04/2018, 135.06 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,05/04/2018," 3,457.19 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Swimming Pool Chemicals,ANGEL SPRINGS LTD / PHS GROUP,05/04/2018, 183.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Contract Cleaning,TELFORD & WREKIN SERVICES LTD,05/04/2018, 926.36 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Contract Cleaning,Kingdom,05/04/2018," 1,405.25 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,05/04/2018," 1,321.31 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Non Domestic Rates,CYNGOR GWYNEDD COUNCIL,05/04/2018," 21,331.00 "
Commercial Services,Property & Design (BiT),Supplies & Services,Furniture - Purchase,Breasley Pillows Limited,27/04/2018, 109.00 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Clean Mats & Toilet Requisites,PROVAC CLEANING SUPPLIES LTD,25/04/2018, 772.30 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,25/04/2018, 406.62 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Clean Mats & Toilet Requisites,ANGEL SPRINGS LTD / PHS GROUP,26/04/2018, 352.23 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Hygiene Services,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 103.10 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Hygiene Services,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 122.11 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Hygiene Services,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 179.37 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,17/04/2018, 801.84 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,DWR CYMRU WELSH WATER,17/04/2018," 4,346.27 "
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,17/04/2018, 229.19 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Hygiene Services,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 270.40 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,17/04/2018, 368.91 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,17/04/2018, 202.67 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Hygiene Services,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 476.56 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Swimming Pool Chemicals,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 337.77 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Swimming Pool Chemicals,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 154.66 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,17/04/2018, 152.67 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Clean Mats & Toilet Requisites,ANGEL SPRINGS LTD / PHS GROUP,17/04/2018, 142.75 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,17/04/2018, 501.80 
Commercial Services,Property & Design (BiT),Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,17/04/2018, 687.57 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,27/04/2018," 14,916.41 "
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,LEISURE SEC PLC,17/04/2018, 150.00 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,LEISURE SEC PLC,17/04/2018, 150.00 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,LEISURE SEC PLC,17/04/2018, 150.00 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,LEISURE SEC PLC,17/04/2018, 150.00 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,17/04/2018, 698.62 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,LEISURE SEC PLC,17/04/2018, 150.00 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,LEISURE SEC PLC,17/04/2018, 150.00 
Commercial Services,Property & Design (BiT),Supplies & Services,Security Services,LEISURE SEC PLC,17/04/2018, 150.00 
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,Technical Outdoor Solutions Ltd,04/04/2018," 5,900.00 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,Technical Outdoor Solutions Ltd,04/04/2018, 375.00 
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,Surfacing Standards Ltd,04/04/2018," 7,490.00 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,REDACTED PERSONAL INFORMATION,04/04/2018," 2,600.00 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,05/04/2018," 2,000.00 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,Clive Hancox T/A The Tree Man,05/04/2018," 7,194.70 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,Technical Outdoor Solutions Ltd,26/04/2018," 55,080.00 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/04/2018," 3,218.47 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,TELFORD & WREKIN SERVICES LTD,12/04/2018," 3,218.47 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,Technical Outdoor Solutions Ltd,16/04/2018," 2,961.35 "
Commercial Services,Sport & Leisure,Capital Expenditure,Payments to Contractor,UP AND UNDER LIMITED,16/04/2018," 2,504.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 825.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 175.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 150.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,PRIORSLEE MOTOR SERVICES LTD,04/04/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 202.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 125.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 425.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 150.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 400.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 150.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 225.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018, 180.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 192.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 210.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 123.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 216.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 123.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 123.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,04/04/2018," 1,125.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,19/04/2018, 180.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,19/04/2018, 425.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,19/04/2018, 146.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,11/04/2018, 225.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,13/04/2018, 775.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,13/04/2018, 270.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,13/04/2018, 122.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,13/04/2018, 280.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,13/04/2018, 146.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,P LEEK COMMERCIAL REPAIRS LTD,13/04/2018, 157.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,AEM GROUP LTD,13/04/2018, 540.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,04/04/2018," 5,668.86 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,19/04/2018," 3,789.02 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,06/04/2018," 8,572.12 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,04/04/2018, 167.90 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,04/04/2018, 189.40 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,04/04/2018, 219.95 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,04/04/2018, 234.84 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,04/04/2018, 167.90 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,04/04/2018, 234.84 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,11/04/2018, 187.50 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,11/04/2018, 117.42 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,11/04/2018, 167.90 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Purchase Vehicles and Plant,Mellor Coachcraft,16/04/2018," 76,486.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Purchase Vehicles and Plant,Mellor Coachcraft,16/04/2018," 76,486.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Purchase Vehicles and Plant,Mellor Coachcraft,16/04/2018," 76,486.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Purchase Vehicles and Plant,Mellor Coachcraft,16/04/2018," 76,486.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Purchase Vehicles and Plant,Mellor Coachcraft,16/04/2018," 76,486.00 "
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,18/04/2018, 309.04 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,18/04/2018, 234.84 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,18/04/2018, 117.42 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Tyres - Routine,THE LODGE TYRE CO LTD,18/04/2018, 117.42 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,04/04/2018, 573.60 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,04/04/2018, 257.23 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,04/04/2018, 164.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,04/04/2018, 328.63 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,04/04/2018, 470.80 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,04/04/2018, 273.30 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 253.73 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,04/04/2018, 252.47 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,04/04/2018, 705.84 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,19/04/2018, 266.80 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,11/04/2018, 489.86 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,13/04/2018, 173.48 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,13/04/2018, 558.32 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,P LEEK COMMERCIAL REPAIRS LTD,13/04/2018, 146.43 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,AEM GROUP LTD,13/04/2018, 568.23 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/04/2018, 113.49 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/04/2018, 638.34 
Commercial Services,Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/04/2018, 146.01 
Commercial Services,Sport & Leisure,Employees,Staff Training,Course Beetle,13/04/2018, 800.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,04/04/2018, 219.29 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Vehicle Parts,MIX TELEMATICS EUROPE LTD,30/04/2018, 468.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 219.29 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 304.08 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 196.00 
Commercial Services,Sport & Leisure,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/04/2018, 207.48 
