Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,136.73,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,313.83,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,140.3,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,172.23,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,15/10/2013,232.3,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,24/10/2013,122.05,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,24/10/2013,-128.48,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,24/10/2013,105.51,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,24/10/2013,103.88,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,01/10/2013,143,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,01/10/2013,127.34,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,SMART FOOD,01/10/2013,382,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,24/10/2013,131.3,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,15/10/2013,281,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,G N BADLEY & SONS,15/10/2013,270.85,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,15/10/2013,232.3,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,24/10/2013,142.1,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,24/10/2013,140.54,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,120.05,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,154.15,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,15/10/2013,130.22,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,112.82,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,107.89,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,107.26,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,294.07,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,137.52,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,138.17,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,128.48,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,17/10/2013,150.18,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,23/10/2013,113.05,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,190.33,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,118.12,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,128.35,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,194.31,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,198.03,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,192.82,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,166.18,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,289.82,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,303.03,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,184.39,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,180.18,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,130.18,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,195.52,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,151.81,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,219.91,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,218.84,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,107.29,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,227.99,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,353.82,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,132.86,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,124.98,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,128.5,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,319.87,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,127.77,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,152.85,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,131.18,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,153.06,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,170.9,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,09/10/2013,116.38,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,143.19,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,124.27,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/10/2013,139.9,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,25/10/2013,232.3,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,138.12,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,109.66,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,167,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,153.41,
Customer & People Services,Catering & Home Care,CASP,Supplies & Services,Provisions,BIKOLD,03/10/2013,151.75,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,25/10/2013,114.73,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,25/10/2013,110.22,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,344.49,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,174.4,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,228.46,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,218.29,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,130.01,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SMART FOOD,15/10/2013,384.2,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,15/10/2013,301.48,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,15/10/2013,217.85,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SLUSH PUPPIE LTD,01/10/2013,137.19,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SMART FOOD,01/10/2013,190,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,01/10/2013,135.59,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,01/10/2013,100.44,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,102.91,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,138.85,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,385,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,122.04,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,322.24,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,399.17,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,264.59,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,217.7,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,192,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,139.22,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,15/10/2013,217.85,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,226.02,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,129.65,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,354.62,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,24/10/2013,139.46,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,362.48,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,107.84,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,227.92,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,140.06,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,146.9,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,305.87,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,609.95,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,127.06,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,139.95,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,588.62,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,230.11,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,170.83,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,135.01,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,201.05,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,107.97,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,03/10/2013,220.36,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SMART FOOD,15/10/2013,237.4,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,200.94,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,15/10/2013,135.59,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,113.94,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,141.42,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,173.61,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,133.21,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,159.46,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,09/10/2013,186.84,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SMART FOOD,09/10/2013,233,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,159.33,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,147.41,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,379.83,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,152.8,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,134,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,105.61,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,154.21,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,155.62,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,255.79,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,189.2,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,390.51,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,121.41,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,180.49,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,311.01,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,132.72,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,189.45,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SMART FOOD,09/10/2013,229.2,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,17/10/2013,238.99,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,154.35,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,852.32,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,101.03,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,373.48,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,110.28,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,130.56,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,BIKOLD,10/10/2013,508.04,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,01/10/2013,139.5,
Customer & People Services,Catering & Home Care,CASS,Supplies & Services,Provisions,SMART FOOD,16/10/2013,420.2,
