Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,265.55,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,189.03,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,418.74,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,847.07,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,21/08/2013,1984.49,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,21/08/2013,2834.54,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Gas,West Mercia Energy (WME),13/08/2013,5892.14,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Gas,West Mercia Energy (WME),13/08/2013,784.85,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,THYSSENKRUPP ELEVATOR (UK) LIMITED,13/08/2013,113.44,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,ADT FIRE & SECURITY PLC,13/08/2013,2173.37,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,ADT FIRE & SECURITY PLC,13/08/2013,216,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,BUSINESS WATCH GUARDING LIMITED,13/08/2013,250,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,EVAC+CHAIR INTERNATIONAL LTD,15/08/2013,255,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,THYSSENKRUPP ELEVATOR (UK) LIMITED,27/08/2013,194.46,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,THYSSENKRUPP ELEVATOR (UK) LIMITED,27/08/2013,300,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/08/2013,396.45,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Gas,West Mercia Energy (WME),27/08/2013,679.35,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Gas,West Mercia Energy (WME),27/08/2013,261.78,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/08/2013,1552.54,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/08/2013,2456.63,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),27/08/2013,2694.38,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,FCC RECYCLING (UK) LIMITED,12/08/2013,203.7,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,FBC MANBY BOWDLER LLP,02/08/2013,1250,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,FBC MANBY BOWDLER LLP,05/08/2013,1000,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,Wells Garden Services,05/08/2013,705,
"Development, Business & Housing",Property & Design,COAE,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,07/08/2013,208,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,23/08/2013,269.84,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,ERIC NEVILLE CATERING SUPPLIES LTD,19/08/2013,110,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,19/08/2013,115.81,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,19/08/2013,211.08,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,19/08/2013,154.96,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,19/08/2013,102.32,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,D P WILCOX & SON,22/08/2013,170,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,WATERCLEAN SERVICES LTD,12/08/2013,150,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,EDRYD JENKINS (ELECTRICAL) LTD,15/08/2013,370.97,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,CHUBB FIRE & SECURITY LTD,15/08/2013,189.84,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,HERRON CLEANING SERVICES,07/08/2013,174.72,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,D P WILCOX & SON,01/08/2013,205,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,SDT ELECTRICAL LTD,01/08/2013,140,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,07/08/2013,126.73,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,07/08/2013,190.9,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRA-BERN,07/08/2013,295.18,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,CHRIS BREEZE LTD,07/08/2013,218.5,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRA-BERN,07/08/2013,117.28,
"Development, Business & Housing",Property & Design,COAG,Premises-Related Expenditure,R&M -Buildings DLO Charge,SHROPSHIRE HEATING SERVICES LTD,07/08/2013,157.15,
"Development, Business & Housing",Property & Design,COAH,Premises-Related Expenditure,Trade Refuse,GREEN SKIPS LTD,14/08/2013,190,
"Development, Business & Housing",Property & Design,COAH,Premises-Related Expenditure,Trade Refuse,GREEN SKIPS LTD,14/08/2013,440,
"Development, Business & Housing",Property & Design,COAH,Premises-Related Expenditure,Service Contracts,CHUBB FIRE & SECURITY LTD,15/08/2013,120.22,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,BUDGET GAS LTD,16/08/2013,148.55,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,13/08/2013,311.65,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,WELLINGTON INSULATION CO. LTD,13/08/2013,150,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,WELLINGTON INSULATION CO. LTD,13/08/2013,867.27,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,07/08/2013,402.86,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,07/08/2013,362.5,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,07/08/2013,105.44,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,257.85,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,241.92,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,2407.92,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,West Mercia Energy (WME),19/08/2013,372.94,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,1545.36,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,417.59,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,566.04,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,242.59,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,189.5,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,629.24,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,160.14,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,169.77,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,1585.66,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,HOOD AIRPORT & ICE LTD,19/08/2013,1170.7,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,AQUALOGIC (WC) LTD,19/08/2013,111.5,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,MANSAW MACHINE TOOLS LTD,19/08/2013,380,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,WINDOW & DOOR CONTRACT SERVICES,19/08/2013,297.64,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,Protec Fire Detection PLC,19/08/2013,154.45,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,ASLES (TOOL HIRE & SALES) LTD,19/08/2013,139,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,19/08/2013,658.29,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,HOOD AIRPORT & ICE LTD,19/08/2013,636.5,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,WELLINGTON INSULATION CO. LTD,19/08/2013,639.57,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,WELLINGTON INSULATION CO. LTD,19/08/2013,150,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,KOHLER MIRA LIMITED,19/08/2013,224.25,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,PRISM MEDICAL WESTHOLME DIVISION,19/08/2013,619.85,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,AQUA LEISURE LIMITED,19/08/2013,1214,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,19/08/2013,181.67,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,19/08/2013,310.23,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,SHROPSHIRE HEATING SERVICES LTD,19/08/2013,117.75,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,SECURITY WISE LTD,19/08/2013,130,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,NYKE ENERGY SERVICES LIMITED,19/08/2013,701.72,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,JONES & HAMPTON LTD,19/08/2013,627.25,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,PRYCE (BUILDERS) LTD,19/08/2013,212.25,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Service Contracts,KOHLER MIRA LIMITED,19/08/2013,692.07,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,R&M -Buildings DLO Charge,AQUA LEISURE LIMITED,19/08/2013,945,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,BRITISH GAS BUSINESS,19/08/2013,1753.44,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,19/08/2013,643.49,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,19/08/2013,275.78,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,West Mercia Energy (WME),19/08/2013,354.65,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,399.78,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,West Mercia Energy (WME),19/08/2013,443.49,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,West Mercia Energy (WME),19/08/2013,286.12,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,290.49,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,-2241.17,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,165.95,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,1173.71,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,621.27,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,212.24,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,1079.75,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Fuel Oil,West Mercia Energy (WME),19/08/2013,573.76,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,872.77,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,170.79,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Gas,West Mercia Energy (WME),19/08/2013,1931.02,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,133.35,
"Development, Business & Housing",Property & Design,COAP,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/08/2013,249.81,
