Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
"Development, Business & Housing",Facilities Management and Cleaning,CFAK,Premises-Related Expenditure,Water Rates,SEVERN TRENT WATER LTD,16/01/2013,216.77,
"Development, Business & Housing",Facilities Management and Cleaning,CFAM,Premises-Related Expenditure,R&M -Building Other,PP ELECTRICAL SERVICES,14/01/2013,466.37,
"Development, Business & Housing",Facilities Management and Cleaning,CFAM,Premises-Related Expenditure,Hygiene Services,PHS GROUP LTD,14/01/2013,212.8,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),22/01/2013,1912.23,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,02/01/2013,112.3,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,02/01/2013,139.76,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,02/01/2013,184.13,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,23/01/2013,112.65,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,23/01/2013,157.46,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,23/01/2013,110.92,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,16/01/2013,367.73,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,16/01/2013,167.3,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,16/01/2013,133.28,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,29/01/2013,115.55,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,29/01/2013,144.92,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,29/01/2013,123.67,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,29/01/2013,141.66,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,29/01/2013,136.38,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,10/01/2013,157.15,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,10/01/2013,103.2,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Clean Mats & Toilet Requisites,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),16/01/2013,1884.54,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,14/01/2013,112.5,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,14/01/2013,112.5,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,15/01/2013,157.5,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,16/01/2013,108.33,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,29/01/2013,270,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,10/01/2013,118.13,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,10/01/2013,180,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,10/01/2013,157.5,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,10/01/2013,315,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,10/01/2013,135,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,10/01/2013,270,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,10/01/2013,146.25,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Premises-Related Expenditure,Contract Cleaning,CLEANIT CLEANING SERVICES,14/01/2013,112.5,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Supplies & Services,Equipment - Repair,A3 MACHINES LIMITED,16/01/2013,256.35,
"Development, Business & Housing",Facilities Management and Cleaning,CFAS,Supplies & Services,Printing - Other,TAWS PRINTERS LTD,16/01/2013,114,
"Development, Business & Housing",Facilities Management and Cleaning,CFAV,Capital Financing Costs,Construction EWoC – Facilities Management Charge,PYRAMID SCHOOLS (HADLEY) LTD,21/01/2013,1277.22,
"Development, Business & Housing",Facilities Management and Cleaning,CFAV,Capital Financing Costs,Construction EWoC – Facilities Management Charge,PYRAMID SCHOOLS (HADLEY) LTD,10/01/2013,839.49,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,ANDY ALLMARK,21/01/2013,765,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,ANDY ALLMARK,31/01/2013,765,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,FIRE MARQUE,21/01/2013,175,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,FIRE MARQUE,21/01/2013,250,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,SDT ELECTRICAL LTD,24/01/2013,130,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,SDT ELECTRICAL LTD,18/01/2013,210.55,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,MESSRS FARR & HARRIS LTD,03/01/2013,121.92,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,SDT ELECTRICAL LTD,18/01/2013,165,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,DENT & PARTNERS LTD,28/01/2013,894,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,SDT ELECTRICAL LTD,28/01/2013,435.11,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,WHITEFOOTS LIMITED,15/01/2013,118.05,
"Development, Business & Housing",Facilities Management and Cleaning,CFAY,Premises-Related Expenditure,R&M -Buildings DLO Charge,WHITEFOOTS LIMITED,15/01/2013,205.79,
"Development, Business & Housing",Facilities Management and Cleaning,EWAM,Supplies & Services,Registration / Licence Fees,STROMA CERIFICATION LTD,14/01/2013,445.44,
"Development, Business & Housing",Facilities Management and Cleaning,EWAM,Supplies & Services,Computer Software (Maint),SystemsLink,14/01/2013,540,
"Development, Business & Housing",Procurement,BPAB,Supplies & Services,Legal Expenses,WRAGGE & CO,22/01/2013,4892,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,PCRD,21/01/2013,142.49,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,AQUILA BUSINESS PRODUCTS LTD,29/01/2013,321.28,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,AQUILA BUSINESS PRODUCTS LTD,29/01/2013,1445.76,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,25/01/2013,3201,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,25/01/2013,1071.8,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),25/01/2013,357,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),25/01/2013,2225,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,Lesco Products Ltd,25/01/2013,154.41,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,CYRIL ORDCHARD MANAGEMENT LTD,25/01/2013,495,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,25/01/2013,3903.79,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,25/01/2013,3280.9,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,CYRIL ORDCHARD MANAGEMENT LTD,25/01/2013,495,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,CYRIL ORDCHARD MANAGEMENT LTD,25/01/2013,495,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SENATOR INTERNATIONAL,25/01/2013,815.35,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,29/01/2013,1399.75,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,AQUILA BUSINESS PRODUCTS LTD,29/01/2013,1501.12,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,AQUILA BUSINESS PRODUCTS LTD,29/01/2013,321.28,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,14/01/2013,-103.35,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,02/01/2013,3293.85,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,02/01/2013,2350.63,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),02/01/2013,905,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,02/01/2013,341.07,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,02/01/2013,2483.9,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,02/01/2013,1743.07,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),31/01/2013,846,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),31/01/2013,2802,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,CAPITA IT SERVICES LIMITED,23/01/2013,10375,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,Molbeck Services Limited,31/01/2013,4600,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,Medisave (UK) Ltd,31/01/2013,253.29,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,Michael Linnell And Co Ltd,31/01/2013,304,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,GRA-BERN,28/01/2013,1507.33,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,28/01/2013,548,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,FINNIGAN & HARPER LIMITED,28/01/2013,7935,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,NYKE ENERGY SERVICES LIMITED,28/01/2013,2090,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,FINNIGAN & HARPER LIMITED,28/01/2013,980,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,FINNIGAN & HARPER LIMITED,28/01/2013,1395,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,CCS MEDIA LIMITED,30/01/2013,4730,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,CCS MEDIA LIMITED,30/01/2013,942,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SENATOR INTERNATIONAL,09/01/2013,2862.05,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SENATOR INTERNATIONAL,09/01/2013,285.2,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,09/01/2013,462.8,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,09/01/2013,-2961.75,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,09/01/2013,103.35,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,09/01/2013,4479.48,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,09/01/2013,3561.15,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,HARROW GREEN LIMITED,09/01/2013,3231.75,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,10/01/2013,265,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,10/01/2013,224,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,10/01/2013,185,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,30/01/2013,265,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,30/01/2013,224,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,30/01/2013,185,
"Development, Business & Housing",Property & Design,WCAY,Capital Expenditure,Payments to Contractor,SYNETRIX LTD,30/01/2013,265,
