Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,216.24,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,107.13,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,114.71,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,128.64,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,186.72,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,168.75,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,111.85,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,159.49,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,225.36,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,243.95,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,154.99,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,124.13,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,SMART FOOD,05/02/2013,344.05,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,05/02/2013,146.60,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,05/02/2013,110.73,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,148.17,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,182.30,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,158.26,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,243.85,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/02/2013,146.67,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,137.64,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,123.76,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,293.61,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,152.58,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,160.43,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,116.76,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,265.98,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,07/02/2013,112.93,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,272.75,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,118.21,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,204.88,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,107.25,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,167.82,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,145.42,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,185.79,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,05/02/2013,102.23,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,109.50,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,249.40,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,116.20,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,408.26,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,106.42,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,245.85,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,137.12,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,25/02/2013,117.62,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,199.14,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,124.19,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,270.66,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,115.59,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,100.36,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,113.03,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,108.69,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,135.93,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,109.77,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,115.83,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,148.48,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,108.55,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,158.50,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,184.31,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,134.16,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,161.66,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,323.69,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,117.93,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,177.85,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,152.07,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,128.68,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/02/2013,272.19,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/02/2013,130.61,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,189.40,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/02/2013,144.89,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,167.22,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/02/2013,297.75,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,THE FABULOUS BAKIN BOYS,25/02/2013,117.62,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,177.05,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/02/2013,234.34,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,25/02/2013,116.14,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,292.33,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,207.96,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,206.23,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,123.48,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,111.72,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,295.65,
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,28/02/2013,113.51,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Equipment - Purchase,NATIONWIDE RETAIL SYSTEMS LTD,05/02/2013,"1,458.95",
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Equipment - Purchase,NATIONWIDE RETAIL SYSTEMS LTD,05/02/2013,"9,805.00",
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Other Materials,TRI STAR PACKAGING SUPPLIES LIMITED,05/02/2013,106.35,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,352.77,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,261.50,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,223.79,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,157.97,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,185.42,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,144.00,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,149.87,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,242.74,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,247.74,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,326.87,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,298.87,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,250.25,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,182.48,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,228.51,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,286.62,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,157.95,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,102.78,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,253.57,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,211.38,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,01/02/2013,222.31,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,SMART FOOD,11/02/2013,498.60,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,127.67,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,SMART FOOD,28/02/2013,397.20,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,SMART FOOD,28/02/2013,463.60,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,SMART FOOD,05/02/2013,403.60,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,316.52,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,288.84,
Customer & People Services,Facilities (Catering & Cleaning),CASS,Supplies & Services,Provisions,DO NOT USE FOR ORDERING- DIRECT BILLING ONLY,14/02/2013,404.13,
