Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,29/07/2014,107.22
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,29/07/2014,143.13
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,29/07/2014,121.6
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,17/07/2014,108.59
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,17/07/2014,123.93
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,17/07/2014,182.98
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,17/07/2014,136.89
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,17/07/2014,116.02
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,17/07/2014,146.67
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,17/07/2014,128.95
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,07/07/2014,203.18
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,07/07/2014,139.32
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,07/07/2014,107.52
Customer Services,Catering,CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,07/07/2014,117.76
Customer Services,Catering,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,09/07/2014,169.75
Customer Services,Catering,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,09/07/2014,212.5
Customer Services,Catering,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,31/07/2014,137.25
Customer Services,Catering,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,24/07/2014,291.5
Customer Services,Catering,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,24/07/2014,113
Customer Services,Catering,CASP,Supplies & Services,Provisions,SAFY IMPEX T/A SPICE TIME,24/07/2014,117
Customer Services,Catering,CASP,Supplies & Services,Provisions,SMART FOOD,25/07/2014,183.8
Customer Services,Catering,CASP,Premises-Related Expenditure,Clean Mats & Toilet Requisites,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),03/07/2014,109.28
Customer Services,Catering,CASP,Supplies & Services,Provisions,Willoughby (731) Ltd T/A The Fabulous Bakin' Boys,25/07/2014,120.57
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,22/07/2014,185.68
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,22/07/2014,275.56
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,22/07/2014,279.96
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,22/07/2014,186.63
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,22/07/2014,168.98
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,29/07/2014,127.12
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,29/07/2014,215.48
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,31/07/2014,220.66
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,15/07/2014,168.98
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,15/07/2014,203.73
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,15/07/2014,643
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,22/07/2014,174.35
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,25/07/2014,449.9
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,25/07/2014,152.77
Customer Services,Catering,CASS,Supplies & Services,Provisions,Brambles Foods Ltd,25/07/2014,518.7
Customer Services,Catering,CASS,Supplies & Services,Equipment - Purchase,CHRISBEON OFFICE SUPPLIES,07/07/2014,123.4
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,134.04
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,204.91
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,151.66
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,124.3
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,171.17
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,108.78
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,199.62
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,103.78
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,10/07/2014,134.43
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,100.61
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,110.42
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,191.91
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,406.93
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,172.68
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,293.65
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,244.24
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,122.77
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,145.06
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,122.23
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,293.06
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,03/07/2014,240.99
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,17/07/2014,260.73
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,17/07/2014,131.32
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,17/07/2014,175.64
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,17/07/2014,104.98
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,24/07/2014,300.47
Customer Services,Catering,CASS,Supplies & Services,Provisions,BIKOLD,24/07/2014,217.78
Customer Services,Catering,CASS,Supplies & Services,Provisions,John Sheppard Catering Butchers,29/07/2014,149.25
Customer Services,Catering,CASS,Supplies & Services,Provisions,John Sheppard Catering Butchers,07/07/2014,130.24
Customer Services,Catering,CASS,Supplies & Services,Provisions,John Sheppard Catering Butchers,07/07/2014,131.95
Customer Services,Catering,CASS,Supplies & Services,Provisions,John Sheppard Catering Butchers,07/07/2014,-131.25
Customer Services,Catering,CASS,Supplies & Services,Provisions,John Sheppard Catering Butchers,07/07/2014,131.25
Customer Services,Catering,CASS,Supplies & Services,Provisions,John Sheppard Catering Butchers,07/07/2014,102.82
Customer Services,Catering,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,22/07/2014,104.79
Customer Services,Catering,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,15/07/2014,104.79
Customer Services,Catering,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,15/07/2014,207.98
Customer Services,Catering,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,25/07/2014,104.88
Customer Services,Catering,CASS,Supplies & Services,Provisions,RADNOR HILLS MINERAL WATER COMPANY LTD,25/07/2014,139.9
Customer Services,Catering,CASS,Supplies & Services,Provisions,SMART FOOD,22/07/2014,426.8
Customer Services,Catering,CASS,Supplies & Services,Provisions,SMART FOOD,22/07/2014,201.23
Customer Services,Catering,CASS,Supplies & Services,Provisions,SMART FOOD,15/07/2014,422.4
Customer Services,Catering,CASS,Supplies & Services,Provisions,Tasties of Chester Ltd,17/07/2014,359.54
Customer Services,Catering,CASS,Supplies & Services,Provisions,Tasties of Chester Ltd,08/07/2014,506.98
Customer Services,Catering,CASS,Supplies & Services,Provisions,Tasties of Chester Ltd,08/07/2014,101.7
Customer Services,Catering,CASS,Supplies & Services,Provisions,Tasties of Chester Ltd,24/07/2014,431.2
Customer Services,Catering,CASS,Supplies & Services,Provisions,TRI STAR PACKAGING SUPPLIES LIMITED,31/07/2014,126.35
Customer Services,Catering,CASS,Supplies & Services,Provisions,TROPICAL ICE,22/07/2014,150
Customer Services,Catering,CASS,Supplies & Services,Provisions,Willoughby (731) Ltd T/A The Fabulous Bakin' Boys,15/07/2014,102.28
Customer Services,Catering,CASS,Supplies & Services,Provisions,Willoughby (731) Ltd T/A The Fabulous Bakin' Boys,25/07/2014,105.14
Customer Services,Catering,CASX,Supplies & Services,Provisions,BIKOLD,10/07/2014,238.75
Customer Services,Catering,CASX,Supplies & Services,Provisions,BIKOLD,10/07/2014,101.53
Customer Services,Catering,CASX,Supplies & Services,Provisions,BIKOLD,03/07/2014,112.64
Customer Services,Catering,CASX,Supplies & Services,Provisions,BIKOLD,03/07/2014,142.84
Customer Services,Catering,CASX,Supplies & Services,Provisions,BIKOLD,03/07/2014,107.6
Customer Services,Catering,CASX,Supplies & Services,Provisions,BIKOLD,03/07/2014,141.92
Customer Services,Catering,CASX,Supplies & Services,Provisions,BIKOLD,17/07/2014,100.15
Customer Services,Catering,CASX,Supplies & Services,Provisions,SMART FOOD,25/07/2014,152.8
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,18/07/2014,192.81
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,18/07/2014,172.32
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,02/07/2014,254.09
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,02/07/2014,170.67
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,02/07/2014,192.81
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,31/07/2014,350.64
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,08/07/2014,544.14
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,08/07/2014,143.53
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,08/07/2014,370.62
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,08/07/2014,265.26
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,08/07/2014,393.88
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,08/07/2014,468.02
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,25/07/2014,152.75
Customer Services,Catering,COMM,Supplies & Services,Provisions,Brambles Foods Ltd,25/07/2014,171.95
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,10/07/2014,310.19
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,10/07/2014,132.45
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,10/07/2014,154.46
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,10/07/2014,233.07
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,03/07/2014,152.03
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,03/07/2014,244.57
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,03/07/2014,121.24
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,03/07/2014,246.06
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,17/07/2014,203.21
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,17/07/2014,176.18
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,17/07/2014,181.62
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,24/07/2014,143.49
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,24/07/2014,143.84
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,24/07/2014,278.08
Customer Services,Catering,COMM,Supplies & Services,Provisions,BIKOLD,24/07/2014,348.37
Customer Services,Catering,COMM,Supplies & Services,Provisions,John Sheppard Catering Butchers,29/07/2014,127.25
Customer Services,Catering,COMM,Supplies & Services,Provisions,John Sheppard Catering Butchers,29/07/2014,124.01
Customer Services,Catering,COMM,Supplies & Services,Equipment - Hire,SIEMENS FINANCIAL SERVICES LTD,28/07/2014,553.74
Customer Services,Catering,COMM,Supplies & Services,Provisions,TROPICAL ICE,31/07/2014,720
Customer Services,Catering,COMM,Supplies & Services,Provisions,TROPICAL ICE,08/07/2014,162
Customer Services,Catering,LCAP,Supplies & Services,Provisions,BIKOLD,10/07/2014,195.58
Customer Services,Catering,LCAP,Supplies & Services,Provisions,BIKOLD,03/07/2014,180.85
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,15/07/2014,130
Customer Services,Catering,LEIC,Supplies & Services,Provisions,Brambles Foods Ltd,09/07/2014,156.16
Customer Services,Catering,LEIC,Supplies & Services,Provisions,Brambles Foods Ltd,03/07/2014,106.66
Customer Services,Catering,LEIC,Supplies & Services,Provisions,Brambles Foods Ltd,07/07/2014,132.84
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,10/07/2014,229.61
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,10/07/2014,199.48
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,03/07/2014,170.78
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,03/07/2014,148.65
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,17/07/2014,203.09
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,17/07/2014,122.26
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,24/07/2014,226.4
Customer Services,Catering,LEIC,Supplies & Services,Provisions,BIKOLD,24/07/2014,242.49
Customer Services,Catering,LEIC,Supplies & Services,Other Services,ERIC NEVILLE CATERING SUPPLIES LTD,02/07/2014,9250
Customer Services,Catering,LEIC,Supplies & Services,Other Services,ERIC NEVILLE CATERING SUPPLIES LTD,02/07/2014,138
Customer Services,Catering,LEIC,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,02/07/2014,216
Customer Services,Catering,LEIC,Supplies & Services,Equipment - Hire,SIEMENS FINANCIAL SERVICES LTD,28/07/2014,553.73
Customer Services,Catering,LEIC,Supplies & Services,Provisions,SMART FOOD,07/07/2014,297.13
Customer Services,Catering,LEIC,Supplies & Services,Provisions,TROPICAL ICE,09/07/2014,333.9
Customer Services,Catering,LEIC,Supplies & Services,Provisions,TROPICAL ICE,09/07/2014,170
Customer Services,Catering,LEIC,Supplies & Services,Provisions,TROPICAL ICE,09/07/2014,1170
Customer Services,Catering,LEIC,Supplies & Services,Provisions,TROPICAL ICE,07/07/2014,319.2
Customer Services,Catering,LEIC,Supplies & Services,Provisions,Willoughby (731) Ltd T/A The Fabulous Bakin' Boys,25/07/2014,276.6
Customer Services,Customer & Registrars Services,LMAA,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,16/07/2014,2068.45
Customer Services,Customer & Registrars Services,LMAA,Supplies & Services,Benchmarking  Data,CIPFA BUSINESS LTD,24/07/2014,660
Customer Services,Customer & Registrars Services,LMAA,Supplies & Services,Comp Hardware (Purch / Hire),Digital Exchange Products Ltd,13/07/2014,1044.85
Customer Services,Customer & Registrars Services,LMAA,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,29/07/2014,1366.5
Customer Services,Customer & Registrars Services,LMAA,Supplies & Services,Comp Hardware (Purch / Hire),SPECIALIST COMPUTERS CENTRES PLC,29/07/2014,208.2
Customer Services,Customer & Registrars Services,LMAA,Supplies & Services,Comp Hardware (Purch / Hire),SYNETRIX LTD,08/07/2014,-1629
Customer Services,Customer & Registrars Services,LMAG,Supplies & Services,Room Hire,CHEC COMMUNITY HEALTH & ENTERPRISE CTR,28/07/2014,218.79
Customer Services,Customer & Registrars Services,LMAG,Supplies & Services,Room Hire,DAWLEY CHRISTIAN CENTRE,22/07/2014,135
Customer Services,Customer & Registrars Services,LSAA,Supplies & Services,Equipment - Purchase,Cartridge Save Limited,29/07/2014,145.99
Customer Services,Customer & Registrars Services,LSAA,Premises-Related Expenditure,Grounds Maintenance - Cemeteries,Limetree Landscape Services and Nurseries Limited,30/07/2014,364
Customer Services,Customer & Registrars Services,LSAA,Supplies & Services,Postages,NEOPOST LTD 0010012918,18/07/2014,400
Customer Services,Customer & Registrars Services,LSAB,Premises-Related Expenditure,Grounds Maintenance - Cemeteries,P & W MAINTENANCE CONTRACTING LTD,11/07/2014,2456.33
Customer Services,Customer & Registrars Services,LSAB,Premises-Related Expenditure,Grounds Maintenance - Cemeteries,P & W MAINTENANCE CONTRACTING LTD,11/07/2014,2336.42
