Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Customer Services,ICT,CBAJ,Supplies & Services,Comp Hardware (Purch / Hire),EUROPEAN ELECTRONIQUE LTD,30/05/2014,"1,500.00"
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),AQ LIMITED,16/05/2014,115.05
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"1,338.00"
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,728.44
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"12,700.36"
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,653.00
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"1,767.82"
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"1,741.34"
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"48,600.60"
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,144.96
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"2,741.60"
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,964.68
Customer Services,ICT,CBAJ,Supplies & Services,Computer Software (Maint),IDOX SOFTWARE LTD,22/05/2014,"131,830.85"
Customer Services,ICT,CBAJ,Supplies & Services,Subsistence,EXPOTEL HOTEL RESERVATIONS LIMITED,28/05/2014,326.00
Customer Services,ICT,CBAJ,Supplies & Services,Subsistence,EXPOTEL HOTEL RESERVATIONS LIMITED,28/05/2014,326.00
Customer Services,ICT,CBAJ,Supplies & Services,Telecomms,CAPITA IT SERVICES LIMITED,01/05/2014,"800,000.00"
Customer Services,ICT,CBAJ,Supplies & Services,Telecomms,VODAFONE LTD (,16/05/2014,999.00
Customer Services,ICT,CBAJ,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC,12/05/2014,"3,886.31"
Customer Services,ICT,CBAJ,Transport-Related Expenditure,Transport,EXPOTEL HOTEL RESERVATIONS LIMITED,15/05/2014,108.80
Customer Services,ICT,CBAL,Supplies & Services,Photocopying,SPECIALIST COMPUTERS CENTRES PLC,08/05/2014,"18,257.27"
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,28/05/2014,295.20
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,28/05/2014,615.00
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,14/05/2014,615.00
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,14/05/2014,295.20
Customer Services,ICT,CBAL,Supplies & Services,Stationery,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),19/05/2014,142.50
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,13/05/2014,476.61
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,13/05/2014,472.06
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,22/05/2014,"1,721.47"
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,12/05/2014,210.65
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,12/05/2014,100.42
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,12/05/2014,203.92
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,12/05/2014,265.21
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,30/05/2014,680.70
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,30/05/2014,582.35
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,30/05/2014,300.96
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,22/05/2014,"1,921.19"
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,22/05/2014,243.64
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,22/05/2014,531.61
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,22/05/2014,"1,362.50"
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,16/05/2014,582.35
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,16/05/2014,"1,444.25"
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,16/05/2014,707.93
Customer Services,ICT,CBAR,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"94,893.12"
Customer Services,ICT,CBAR,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"71,396.64"
Customer Services,ICT,CBAR,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"8,906.32"
Customer Services,ICT,CBAR,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"28,037.60"
Customer Services,ICT,CBAR,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,08/05/2014,"33,919.84"
Customer Services,ICT,WCAG,Capital Expenditure,Computer Hardware,NORTHGATE INFORMATION SOLUTIONS UK LTD,15/05/2014,"1,000.00"
Customer Services,ICT,WCAG,Capital Expenditure,Other Capital Expenditure,Bronze Software Labs Ltd,22/05/2014,"1,500.00"
Customer Services,ICT,WCAG,Capital Expenditure,Other Capital Expenditure,Bronze Software Labs Ltd,12/05/2014,"1,500.00"
Customer Services,ICT,WCAG,Capital Expenditure,Other Capital Expenditure,Oaresome LTD,22/05/2014,"4,600.00"
Customer Services,ICT,WCAG,Capital Expenditure,Payments to Contractor,OPTEVIA,22/05/2014,"1,420.00"
Customer Services,ICT,WCAG,Capital Expenditure,Payments to Contractor,SPECIALIST COMPUTERS CENTRES PLC,30/05/2014,"2,755.50"
Customer Services,ICT,WCAG,Capital Expenditure,Payments to Contractor,SPECIALIST COMPUTERS CENTRES PLC,30/05/2014,"13,650.00"
Customer Services,ICT,WCAG,Capital Expenditure,Payments to Contractor,SPECIALIST COMPUTERS CENTRES PLC,01/05/2014,"1,503.00"
Customer Services,Library Services,LLAA,Supplies & Services,Equipment - Purchase,OPENING THE BOOK LTD,23/05/2014,175.00
Customer Services,Library Services,LLAA,Supplies & Services,Equipment - Purchase,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),14/05/2014,130.81
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,29/05/2014,265.23
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,29/05/2014,407.05
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,28/05/2014,201.08
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,28/05/2014,362.15
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/05/2014,190.82
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,21/05/2014,165.97
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,21/05/2014,406.44
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,21/05/2014,180.07
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,21/05/2014,222.03
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,LIBRARY MAGNA BOOKS LIMITED,21/05/2014,249.76
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,LIBRARY MAGNA BOOKS LIMITED,21/05/2014,279.28
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,NIELSEN BOOK SERVICE,20/05/2014,114.75
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,OAKHILL PUBLISHING LTD,29/05/2014,364.80
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,28/05/2014,246.40
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,20/05/2014,194.00
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,21/05/2014,214.08
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,21/05/2014,111.68
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,21/05/2014,118.32
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,UNIQUE MAGAZINES,21/05/2014,"1,658.05"
Customer Services,Library Services,LLAC,Supplies & Services,Computer Hardware (Maint),AXIELL LTD,09/05/2014,"1,223.46"
Customer Services,Library Services,LLAC,Supplies & Services,Computer Software (Maint),AXIELL LTD,09/05/2014,"10,741.92"
Customer Services,Library Services,LLAF,Supplies & Services,Other Expenses,SHROPSHIRE COUNCIL,23/05/2014,"2,800.00"
Customer Services,People Services,NHAG,Employees,Course Fees,REDACTED PERSONAL INFORMATION,29/05/2014,296.25
Customer Services,People Services,NOAT,Employees,Course Fees,MERIDIAN COST BENEFIT LTD,13/05/2014,116.37
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,08/05/2014,375.00
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,09/05/2014,375.00
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,30/05/2014,375.00
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,30/05/2014,375.00
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,30/05/2014,375.00
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,30/05/2014,750.00
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,30/05/2014,375.00
Customer Services,People Services,NOAT,Employees,Other Training,STAFFORDSHIRE UNIVERSITY,30/05/2014,375.00
Customer Services,People Services,NOAT,Employees,Training Exp's (Facilitators),VIGOUR CLIENT SERVICES LTD,23/05/2014,542.00
Customer Services,People Services,NOAT,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,09/05/2014,154.50
Customer Services,People Services,NOAT,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,09/05/2014,131.30
Customer Services,People Services,NOAT,Supplies & Services,Sub Contractors,SHROPSHIRE PARTNERS IN CARE LTD,29/05/2014,"28,276.82"
Customer Services,People Services,NOAT,Supplies & Services,Sub Contractors,SHROPSHIRE PARTNERS IN CARE LTD,29/05/2014,"46,546.55"
Customer Services,Revenues,CBAK,Supplies & Services,Comp Hardware (Purch / Hire),NEOPOST FINANCE LTD F976,12/05/2014,"7,858.06"
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Other,Graphics and Print (Telford) Ltd,27/05/2014,162.00
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Other,LION FPG LIMITED,29/05/2014,268.00
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Other,MARKETING AT THE MILL,15/05/2014,244.00
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Other,TUDOR PRINT & SIGNS,14/05/2014,563.00
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,NEOPOST LIMITED ,12/05/2014,165.98
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,09/05/2014,"1,012.98"
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,09/05/2014,-476.11
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,09/05/2014,"-6,399.87"
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,09/05/2014,"6,399.87"
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,09/05/2014,"5,645.80"
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,09/05/2014,-730.62
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,20/05/2014,730.62
Customer Services,Revenues,CBAK,Supplies & Services,Printing - Print Room,XEROX (UK) LTD,16/05/2014,"-17,245.80"
Customer Services,Revenues,CBAK,Supplies & Services,Printing Other,Graphics and Print (Telford) Ltd,13/05/2014,205.00
Customer Services,Revenues,CBAK,Supplies & Services,Printing Other,LEXON,22/05/2014,143.94
Customer Services,Revenues,CBAK,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,22/05/2014,101.12
Customer Services,Revenues,CBAK,Supplies & Services,Printing Other,TELFORD REPROGRAPHICS LTD,08/05/2014,237.99
Customer Services,Revenues,CBAK,Supplies & Services,Stationery,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),19/05/2014,156.78
Customer Services,Revenues,CBAK,Supplies & Services,Stationery,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),13/05/2014,288.20
Customer Services,Revenues,CBAK,Supplies & Services,Stationery,WEST MERCIA SUPPLIES Catalogue Supplies (None Utility),13/05/2014,240.00
Customer Services,Revenues,COAC,Supplies & Services,Carriage/Delivery Charge,G FORCE EXPRESS PARCELS LTD,14/05/2014,267.86
Customer Services,Revenues,COAC,Supplies & Services,Postages,FRANCOTYP-POSTALIA LTD (POSTAGE),06/05/2014,"3,000.00"
Customer Services,Revenues,LRTA,Supplies & Services,Carriage/Delivery Charge,G FORCE EXPRESS PARCELS LTD,06/05/2014,422.28
Customer Services,Revenues,LRTA,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,09/05/2014,"2,195.21"
Customer Services,Revenues,LRTA,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,28/05/2014,"2,618.09"
Customer Services,Revenues,LRTA,Supplies & Services,Postages,ROYAL MAIL GROUP LTD,16/05/2014,"3,518.27"
Customer Services,Revenues,LRTA,Supplies & Services,Printing - Other,Graphics and Print (Telford) Ltd,20/05/2014,180.00
Customer Services,Revenues,LRTA,Supplies & Services,Printing - Other,Graphics and Print (Telford) Ltd,06/05/2014,180.00
Customer Services,Revenues,LRTA,Third Party Payments,scanning costs,NORTHGATE INFORMATION SOLUTIONS UK LTD,06/05/2014,335.92
Customer Services,Revenues,LRTB,Supplies & Services,Revenues Software ,NORTHGATE INFORMATION SOLUTIONS UK LTD,08/05/2014,"4,000.00"
Customer Services,Revenues,LRTB,Supplies & Services,NNDR Software,Inform CPI Ltd,20/05/2014,625.00
Customer Services,Revenues,LRTB,Supplies & Services,Printing - Other,PRECISION COLOUR PRINTING,14/05/2014,"1,963.00"
Customer Services,Revenues,LRTB,Supplies & Services,Printing - Other,PRECISION COLOUR PRINTING,14/05/2014,"1,963.00"
"Development, Business & Employment","AD - Development, Business & Housing",WCAN,Capital Expenditure,Payments to Contractor,ADIEN,14/05/2014,"4,980.00"
"Development, Business & Employment","AD - Development, Business & Housing",WCAN,Capital Expenditure,Payments to Contractor,PAVE AWAYS LTD,01/05/2014,"144,052.85"
"Development, Business & Employment","AD - Development, Business & Housing",WCCF,Capital Expenditure,Other Capital Expenditure,DUN & BRADSTREET LIMITED,21/05/2014,305.90
"Development, Business & Employment",Business & Development Planning,AEAB,Supplies & Services,Marketing & Publicity,YOUNG ENTERPRISE,13/05/2014,350.00
"Development, Business & Employment",Business & Development Planning,AEAD,Supplies & Services,Carriage/Delivery Charge,GET SMART,07/05/2014,"3,280.00"
"Development, Business & Employment",Business & Development Planning,AEAJ,Supplies & Services,Business Sector Development,BEST WESTERN VALLEY HOTEL,28/05/2014,258.75
"Development, Business & Employment",Business & Development Planning,AEAJ,Supplies & Services,Business Sector Development,Telford Business Club,06/05/2014,150.00
"Development, Business & Employment",Business & Development Planning,AEAJ,Supplies & Services,Business Sector Development,Telford Enterprise Hub Limited,30/05/2014,"1,950.00"
"Development, Business & Employment",Business & Development Planning,AEAJ,Supplies & Services,Business Sector Development,UNIVERSITY OF WOLVERHAMPTON,22/05/2014,356.00
"Development, Business & Employment",Business & Development Planning,AEAJ,Supplies & Services,Marketing & Publicity,YOUNG ENTERPRISE,13/05/2014,550.00
"Development, Business & Employment",Business & Development Planning,AEAX,Supplies & Services,Consultancy,Good2Great Ltd,13/05/2014,"10,150.00"
"Development, Business & Employment",Business & Development Planning,AEAX,Supplies & Services,Other Grants (Expenses),Good2Great Ltd,01/05/2014,"2,000.00"
"Development, Business & Employment",Business & Development Planning,AEAX,Supplies & Services,Other Grants (Expenses),Good2Great Ltd,29/05/2014,500.00
"Development, Business & Employment",Business & Development Planning,AEAX,Supplies & Services,Other Grants (Expenses),Positive Media Promotions Limited,01/05/2014,549.00
