Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,127.83
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,128.62
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,125.76
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,106.26
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,164.43
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,150.00
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,140.13
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,106.47
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,124.77
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,109.25
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,108.90
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,127.51
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,185.54
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,105.18
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,260.15
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,27/03/2013,171.13
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,178.13
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,153.51
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,259.76
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,174.78
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,170.50
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,118.72
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,109.15
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,176.44
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,104.79
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,100.20
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,210.54
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,109.89
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,105.68
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,139.18
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,21/03/2013,114.35
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,112.18
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,113.40
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,WELSH BROS FOODS LTD,21/03/2013,111.38
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,153.68
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,187.14
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,125.21
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,14/03/2013,171.83
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Equipment - Purchase,BRITA WATER FILTER SYSTEMS LTD,25/03/2013,166.50
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Equipment - Repair,ERIC NEVILLE CATERING SUPPLIES LTD,05/03/2013,120.00
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,109.57
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,146.39
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,14/03/2013,121.59
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,104.19
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,191.09
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,168.56
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,377.79
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,246.48
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,340.88
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,182.65
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,233.80
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,130.47
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,115.44
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,102.30
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,182.04
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,119.46
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,140.60
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,103.78
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,184.89
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,106.18
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,306.98
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,107.53
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,166.86
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,233.71
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,197.67
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,123.70
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,121.38
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,160.34
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,371.63
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,171.46
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,107.42
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,197.59
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,144.01
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,296.33
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,115.40
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,104.55
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,111.63
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,218.68
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,173.48
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,203.63
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,294.17
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,138.62
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,123.39
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,157.10
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,118.80
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,140.06
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,129.26
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,107.16
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,262.35
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,131.03
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,116.37
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,165.20
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,147.54
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,117.27
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,225.67
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,22/03/2013,153.82
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,174.04
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,165.70
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,280.45
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,266.81
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,171.90
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,105.59
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,120.77
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,146.70
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,114.55
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,107.57
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,228.17
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,101.86
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,202.50
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,125.98
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,125.88
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,ROWLANDS & COMPANY,21/03/2013,110.06
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,204.45
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,105.65
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,158.96
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,115.31
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,134.14
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,185.36
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,175.28
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,126.67
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,132.22
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,112.30
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,235.29
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,133.57
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,177.36
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,120.47
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,21/03/2013,136.80
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,07/03/2013,191.68
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,22/03/2013,112.32
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,22/03/2013,107.73
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,G N BADLEY & SONS,22/03/2013,100.70
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,BIKOLD,27/03/2013,212.46
Customer & People Services,Facilities (Catering & Cleaning),CASP,Supplies & Services,Provisions,FRESHVIEW FOODS LTD,08/03/2013,160.11
