Service Delivery Area(T),Service Delivery Team(T),CostC,ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount,,,,,,,,
Customer Services,ICT,WCAG,Capital Expenditure,Other Capital Expenditure,Bronze Software Labs Ltd,19/03/2014,1875,,,,,,,,
Customer Services,ICT,WCAG,Capital Expenditure,Payments to Contractor,SPECIALIST COMPUTERS CENTRES PLC,05/03/2014,2004,,,,,,,,
Customer Services,ICT,WCAG,Capital Expenditure,Other Capital Expenditure,SPECIALIST COMPUTERS CENTRES PLC,21/03/2014,329.8,,,,,,,,
Customer Services,ICT,WCAG,Capital Expenditure,Other Capital Expenditure,SPECIALIST COMPUTERS CENTRES PLC,21/03/2014,272.21,,,,,,,,
Customer Services,ICT,CBAC,Employees,Professional Subs,The National Computing Centre,12/03/2014,1591,,,,,,,,
Customer Services,ICT,CBAC,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,545.79,,,,,,,,
Customer Services,ICT,CBAB,Premises-Related Expenditure,R&M -Building Other,GRA-BERN,24/03/2014,1278.4,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Telephones,VIRGIN MEDIA BUSINESS,12/03/2014,125,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Telephones,VIRGIN MEDIA BUSINESS,12/03/2014,10534.48,,,,,,,,
Customer Services,ICT,CBAF,Supplies & Services,Equipment - Purchase,WREKIN SERVICES LTD,31/03/2014,200,,,,,,,,
Customer Services,ICT,CBAF,Supplies & Services,Equipment - Purchase,WREKIN SERVICES LTD,31/03/2014,112.5,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Other Expenses,PROCESS FLOWS UK LTD,13/03/2014,294.03,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Telephones,VIRGIN MEDIA BUSINESS,27/03/2014,125,,,,,,,,
Customer Services,ICT,CBAF,Supplies & Services,Comp Hardware (Purch / Hire),ORANGE PERSONAL COMM SERVICES LTD,27/03/2014,254,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Mobile Phones,ORANGE PERSONAL COMM SERVICES LTD,27/03/2014,5897.81,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Mobile Phones,ORANGE PERSONAL COMM SERVICES LTD,27/03/2014,20149.63,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Mobile Phones,ORANGE PERSONAL COMM SERVICES LTD,27/03/2014,189.63,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Mobile Phones,ORANGE PERSONAL COMM SERVICES LTD,27/03/2014,729.2,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Mobile Phones,ORANGE PERSONAL COMM SERVICES LTD,27/03/2014,1330.44,,,,,,,,
Customer Services,ICT,CBAG,Supplies & Services,Mobile Phones,ORANGE PERSONAL COMM SERVICES LTD,27/03/2014,1913.47,,,,,,,,
Customer Services,ICT,CBAF,Supplies & Services,Equipment - Purchase,EUROPEAN ELECTRONIQUE LTD,05/03/2014,195,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,External Computer Use,WELLDATA LTD,12/03/2014,5573.04,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),CAPITA BUSINESS SERVICES LTD,13/03/2014,300,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Mobile Phones,ORANGE PCS LTD,26/03/2014,690,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Computer Hardware (Maint),EUROPEAN ELECTRONIQUE LTD,26/03/2014,290,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Computer Hardware (Maint),EUROPEAN ELECTRONIQUE LTD,26/03/2014,290,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),CIVICA UK LIMITED,27/03/2014,-8481.75,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),CIVICA UK LIMITED,27/03/2014,-10463.27,,,,,,,,
Customer Services,ICT,CBAJ,Premises-Related Expenditure,R&M -Building Other,BUSINESS WATCH GUARDING LIMITED,27/03/2014,101.53,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Telecomms,FREETH CARTWRIGHT LLP,24/03/2014,664.1,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),VISIONWARE LTD,31/03/2014,5760,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Comp Software (Purch / Hire),INFORMATION PROCESSING LIMITED,18/03/2014,10205.39,,,,,,,,
Customer Services,ICT,CBAG,Income,Fees & Charges General,ASSET ADVANTAGE LIMITED,25/03/2014,472.06,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC,20/03/2014,3853.66,,,,,,,,
Customer Services,ICT,CBAJ,Transport-Related Expenditure,Transport,EXPOTEL HOTEL RESERVATIONS LIMITED,03/03/2014,130,,,,,,,,
Customer Services,ICT,CBAJ,Supplies & Services,External Computer Use,WELLDATA LTD,21/03/2014,650,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,12/03/2014,281.4,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,472.06,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,414.59,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,632.54,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,210.65,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,100.42,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,203.92,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,265.21,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,632.54,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,100.42,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,203.92,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,265.21,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,210.65,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,1408.55,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,1698.43,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,476.61,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,3921.1,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,1408.55,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,3921.1,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,476.61,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,472.06,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,1698.43,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,3921.1,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,496.21,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,356.71,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,496.21,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,545.79,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,649.53,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,838.61,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,545.79,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,476.61,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,472.06,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,1698.43,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,1721.47,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,414.59,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,545.79,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,356.71,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,545.79,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,261.06,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,356.71,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,356.71,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,31/03/2014,261.06,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,ASSET ADVANTAGE LIMITED,31/03/2014,1721.47,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,27/03/2014,620.33,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,27/03/2014,525.94,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Equipment - Hire,CSI Leasing UK,27/03/2014,18638.52,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,24/03/2014,281.4,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,295.06,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,570.93,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,295.06,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,1362.5,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,1362.5,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,243.64,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,570.93,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,243.64,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CSI Leasing UK,27/03/2014,1428.53,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CSI Leasing UK,27/03/2014,3185.2,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,1362.5,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,243.64,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,243.64,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CIT VENDOR FINANCE,27/03/2014,1362.5,,,,,,,,
Customer Services,ICT,CBAR,Capital Financing Costs,Leased Equipment,CSI Leasing UK,18/03/2014,1955.02,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,18/03/2014,586.25,,,,,,,,
Customer Services,ICT,CBAL,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,06/03/2014,281.4,,,,,,,,
Customer Services,Library Services,LBHA,Supplies & Services,Equipment - Repair,THE READING AGENCY LTD,03/03/2014,1794.3,,,,,,,,
Customer Services,Library Services,LBNE,Supplies & Services,Telephones,VIRGIN MEDIA BUSINESS,03/03/2014,124.99,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,Willprint,21/03/2014,381,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,NIELSEN BOOK SERVICE,14/03/2014,148.21,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,LIBRARY MAGNA BOOKS LIMITED,14/03/2014,141.12,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,14/03/2014,244,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Subscriptions,STAFFORDSHIRE COUNTY COUNCIL,18/03/2014,185,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,392.11,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,112.44,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,101.15,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,17/03/2014,765.63,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,17/03/2014,395.54,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,17/03/2014,396.3,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,17/03/2014,408.2,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,17/03/2014,250.93,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,562.43,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,226.22,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,190.12,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,230.34,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,408.84,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,106.81,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,212.33,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,137.94,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,316.1,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,376.26,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,363.61,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,457.89,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,381.06,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,231.32,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,483.59,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,191.81,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,468.15,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BRIGHT BOOK SUPPLIES LTD,18/03/2014,500,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,112.05,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,380.97,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,370.54,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,155.94,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,142.57,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,144.14,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,192.42,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,18/03/2014,217.66,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,OXFORD UNIVERSITY PRESS,18/03/2014,4132,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,LIBRARY MAGNA BOOKS LIMITED,20/03/2014,279.28,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,104.3,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,144.92,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,489.34,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,522.81,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,396.57,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,820.55,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,137.2,,,,,,,,
Customer Services,Library Services,LLAA,Supplies & Services,Libraries Book Fund,BERTRAMS LIBRARY SERVICES,20/03/2014,331.69,,,,,,,,
